infection_prob	prestige	size
0.5	54.57	1.0
0.5	55.75	1.0
0.5	57.24	1.0
0.5	58.41	1.0
0.5	59.23	1.0
0.5	61.05	1.0
0.5	61.07	0.9999910714285715
0.5	63.67	1.0
0.5	63.84	0.9999910714285715
0.5	64.13	1.0
0.5	64.97	0.9999910714285715
0.5	68.62	1.0
0.5	69.32	0.8721964285714285
0.5	69.52	1.0
0.5	69.66	0.9821785714285713
0.5	70.96	0.972875
0.5	73.39	0.9990446428571429
0.5	74.3	1.0
0.5	76.24	1.0
0.5	76.35	0.9990892857142858
0.5	76.48	0.4464196428571428
0.5	79.43	1.0
0.5	81.26	0.9913214285714285
0.5	81.79	0.6447321428571429
0.5	81.93	0.9645982142857142
0.5	82.1	0.726
0.5	83.14	0.9556160714285713
0.5	83.61	0.8773482142857142
0.5	83.7	0.9775
0.5	84.5	0.8831607142857142
0.5	86.03	0.9921517857142857
0.5	86.87	0.5014464285714286
0.5	87.94	0.6286071428571429
0.5	89.07	0.23107142857142862
0.5	89.53	0.008928571428571425
0.5	90.7	0.008928571428571425
0.5	91.79	0.013348214285714281
0.5	92.8	0.7484107142857143
0.5	94.16	0.47968749999999993
0.5	95.0	0.008928571428571425
0.5	95.11	0.008928571428571425
0.5	96.16	0.8726785714285714
0.5	96.27	0.013392857142857139
0.5	96.41	0.4537232142857143
0.5	96.56	0.008928571428571425
0.5	97.3	0.008928571428571425
0.5	97.9	0.008928571428571425
0.5	98.66	0.008928571428571425
0.5	99.06	0.008928571428571425
0.5	99.38	0.008928571428571425
0.5	99.54	0.5193214285714286
0.5	100.06	0.008928571428571425
0.5	101.19	0.008928571428571425
0.5	101.48	0.013473214285714281
0.5	102.03	0.008928571428571425
0.5	103.77	0.008928571428571425
0.5	104.9	0.008928571428571425
0.7000000000000001	1.19	1.0
0.7000000000000001	2.28	1.0
0.7000000000000001	4.39	1.0
0.7000000000000001	6.16	1.0
0.7000000000000001	6.21	1.0
0.7000000000000001	6.27	1.0
0.7000000000000001	8.51	1.0
0.7000000000000001	9.23	1.0
0.7000000000000001	10.02	1.0
0.7000000000000001	10.74	1.0
0.7000000000000001	10.79	1.0
0.7000000000000001	11.72	1.0
0.7000000000000001	11.99	1.0
0.7000000000000001	12.91	1.0
0.7000000000000001	13.96	1.0
0.7000000000000001	16.62	1.0
0.7000000000000001	18.8	1.0
0.7000000000000001	19.2	1.0
0.7000000000000001	20.3	1.0
0.7000000000000001	20.54	1.0
0.7000000000000001	21.17	1.0
0.7000000000000001	22.77	1.0
0.7000000000000001	25.09	1.0
0.7000000000000001	26.07	1.0
0.7000000000000001	26.96	1.0
0.7000000000000001	27.03	1.0
0.7000000000000001	27.55	1.0
0.7000000000000001	28.06	1.0
0.7000000000000001	29.24	1.0
0.7000000000000001	29.5	1.0
0.7000000000000001	34.54	1.0
0.7000000000000001	35.24	1.0
0.7000000000000001	37.28	1.0
0.7000000000000001	37.77	1.0
0.7000000000000001	38.7	1.0
0.7000000000000001	39.48	1.0
0.7000000000000001	39.73	1.0
0.7000000000000001	40.37	1.0
0.7000000000000001	40.95	1.0
0.7000000000000001	42.51	1.0
0.7000000000000001	44.2	1.0
0.7000000000000001	46.53	1.0
0.7000000000000001	47.39	1.0
0.7000000000000001	47.5	1.0
0.7000000000000001	47.53	1.0
0.7000000000000001	47.68	1.0
0.7000000000000001	47.95	1.0
0.7000000000000001	48.53	1.0
0.7000000000000001	49.18	1.0
0.7000000000000001	49.98	1.0
0.7000000000000001	50.61	1.0
0.7000000000000001	51.0	0.9990178571428571
0.7000000000000001	51.57	1.0
0.7000000000000001	52.71	1.0
0.7000000000000001	53.89	1.0
0.7000000000000001	54.57	1.0
0.7000000000000001	55.75	1.0
0.7000000000000001	57.24	1.0
0.7000000000000001	58.41	1.0
0.7000000000000001	59.23	1.0
0.7000000000000001	61.05	1.0
0.7000000000000001	61.07	1.0
0.7000000000000001	63.67	1.0
0.7000000000000001	63.84	1.0
0.7000000000000001	64.13	1.0
0.7000000000000001	64.97	1.0
0.7000000000000001	68.62	1.0
0.7000000000000001	69.32	0.9752232142857143
0.7000000000000001	69.52	1.0
0.7000000000000001	69.66	1.0
0.7000000000000001	70.96	1.0
0.7000000000000001	73.39	1.0
0.7000000000000001	74.3	1.0
0.7000000000000001	76.24	1.0
0.7000000000000001	76.35	1.0
0.7000000000000001	76.48	0.7439732142857143
0.7000000000000001	79.43	1.0
0.7000000000000001	81.26	1.0
0.7000000000000001	81.79	0.8958660714285713
0.7000000000000001	81.93	1.0
0.7000000000000001	82.1	0.9009285714285713
0.7000000000000001	83.14	0.9980357142857142
0.7000000000000001	83.61	0.9748214285714285
0.7000000000000001	83.7	0.9932232142857144
0.7000000000000001	84.5	0.9764910714285713
0.7000000000000001	86.03	1.0
0.7000000000000001	86.87	0.7084375
0.7000000000000001	87.94	0.8536339285714285
0.7000000000000001	89.07	0.4826964285714286
0.7000000000000001	89.53	0.008928571428571425
0.7000000000000001	90.7	0.008928571428571425
0.7000000000000001	91.79	0.015169642857142852
0.7000000000000001	92.8	0.8984553571428571
0.7000000000000001	94.16	0.7026785714285714
0.7000000000000001	95.0	0.008928571428571425
0.7000000000000001	95.11	0.008928571428571425
0.7000000000000001	96.16	0.9763839285714285
0.7000000000000001	96.27	0.014999999999999994
0.7000000000000001	96.41	0.6761607142857142
0.7000000000000001	96.56	0.008928571428571425
0.7000000000000001	97.3	0.008928571428571425
0.7000000000000001	97.9	0.008928571428571425
0.7000000000000001	98.66	0.008928571428571425
0.7000000000000001	99.06	0.008928571428571425
0.7000000000000001	99.38	0.008928571428571425
0.7000000000000001	99.54	0.6729464285714284
0.7000000000000001	100.06	0.008928571428571425
0.7000000000000001	101.19	0.008928571428571425
0.7000000000000001	101.48	0.015071428571428565
0.7000000000000001	102.03	0.008928571428571425
0.7000000000000001	103.77	0.008928571428571425
0.7000000000000001	104.9	0.008928571428571425
0.9	1.19	1.0
0.9	2.28	1.0
0.9	4.39	1.0
0.9	6.16	1.0
0.9	6.21	1.0
0.9	6.27	1.0
0.9	8.51	1.0
0.9	9.23	1.0
0.9	10.02	1.0
0.9	10.74	1.0
0.9	10.79	1.0
0.9	11.72	1.0
0.9	11.99	1.0
0.9	12.91	1.0
0.9	13.96	1.0
0.9	16.62	1.0
0.9	18.8	1.0
0.9	19.2	1.0
0.9	20.3	1.0
0.9	20.54	1.0
0.9	21.17	1.0
0.9	22.77	1.0
0.9	25.09	1.0
0.9	26.07	1.0
0.9	26.96	1.0
0.9	27.03	1.0
0.9	27.55	1.0
0.9	28.06	1.0
0.9	29.24	1.0
0.9	29.5	1.0
0.9	34.54	1.0
0.9	35.24	1.0
0.9	37.28	1.0
0.9	37.77	1.0
0.9	38.7	1.0
0.9	39.48	1.0
0.9	39.73	1.0
0.9	40.37	1.0
0.9	40.95	1.0
0.9	42.51	1.0
0.9	44.2	1.0
0.9	46.53	1.0
0.9	47.39	1.0
0.9	47.5	1.0
0.9	47.53	1.0
0.9	47.68	1.0
0.9	47.95	1.0
0.9	48.53	1.0
0.9	49.18	1.0
0.9	49.98	1.0
0.9	50.61	1.0
0.9	51.0	1.0
0.9	51.57	1.0
0.9	52.71	1.0
0.9	53.89	1.0
0.9	54.57	1.0
0.9	55.75	1.0
0.9	57.24	1.0
0.9	58.41	1.0
0.9	59.23	1.0
0.9	61.05	1.0
0.9	61.07	1.0
0.9	63.67	1.0
0.9	63.84	1.0
0.9	64.13	1.0
0.9	64.97	1.0
0.9	68.62	1.0
0.9	69.32	0.9970267857142857
0.9	69.52	1.0
0.9	69.66	1.0
0.9	70.96	1.0
0.9	73.39	1.0
0.9	74.3	1.0
0.9	76.24	1.0
0.9	76.35	1.0
0.9	76.48	0.9659375000000001
0.9	79.43	1.0
0.9	81.26	1.0
0.9	81.79	0.9942142857142858
0.9	81.93	1.0
0.9	82.1	0.9920714285714286
0.9	83.14	1.0
0.9	83.61	0.9990357142857142
0.9	83.7	1.0
0.9	84.5	1.0
0.9	86.03	1.0
0.9	86.87	0.8997142857142858
0.9	87.94	0.9884464285714286
0.9	89.07	0.8026339285714286
0.9	89.53	0.008928571428571425
0.9	90.7	0.008928571428571425
0.9	91.79	0.01697321428571428
0.9	92.8	0.9960982142857143
0.9	94.16	0.9098125
0.9	95.0	0.008928571428571425
0.9	95.11	0.008928571428571425
0.9	96.16	0.9970535714285713
0.9	96.27	0.016973214285714282
0.9	96.41	0.8880446428571429
0.9	96.56	0.008928571428571425
0.9	97.3	0.008928571428571425
0.9	97.9	0.008928571428571425
0.9	98.66	0.008928571428571425
0.9	99.06	0.008928571428571425
0.9	99.38	0.008928571428571425
0.9	99.54	0.9008928571428572
0.9	100.06	0.008928571428571425
0.9	101.19	0.008928571428571425
0.9	101.48	0.01689285714285714
0.9	102.03	0.008928571428571425
0.9	103.77	0.008928571428571425
0.9	104.9	0.008928571428571425
