infection_prob	prestige	size
0.30000000000000004	42.05	0.8217569444444445
0.30000000000000004	43.05	0.9609791666666665
0.30000000000000004	45.07	0.9021874999999999
0.30000000000000004	45.41	0.9823888888888888
0.30000000000000004	46.0	0.7391736111111111
0.30000000000000004	46.1	0.9389652777777777
0.30000000000000004	46.53	0.8253819444444443
0.30000000000000004	47.59	0.7218402777777777
0.30000000000000004	47.71	0.30520833333333336
0.30000000000000004	48.11	0.6670277777777777
0.30000000000000004	48.68	0.49919444444444444
0.30000000000000004	50.83	0.7797152777777778
0.30000000000000004	51.36	0.8026458333333333
0.30000000000000004	51.57	0.8769444444444443
0.30000000000000004	53.53	0.7373680555555554
0.30000000000000004	54.79	0.6207152777777778
0.30000000000000004	55.13	0.7147777777777777
0.30000000000000004	56.23	0.7844513888888889
0.30000000000000004	56.37	0.6447152777777778
0.30000000000000004	58.48	0.6590694444444444
0.30000000000000004	59.19	0.6624791666666667
0.30000000000000004	59.2	0.6066527777777778
0.30000000000000004	60.87	0.9612152777777777
0.30000000000000004	63.54	0.2895208333333334
0.30000000000000004	63.91	0.7227916666666666
0.30000000000000004	65.01	0.625548611111111
0.30000000000000004	67.84	0.7323680555555555
0.30000000000000004	69.04	0.594375
0.30000000000000004	69.26	0.7542222222222221
0.30000000000000004	71.29	0.6445277777777778
0.30000000000000004	71.68	0.6103333333333334
0.30000000000000004	72.35	0.12901388888888893
0.30000000000000004	73.26	0.48625694444444445
0.30000000000000004	74.21	0.7382430555555555
0.30000000000000004	74.3	0.40554861111111107
0.30000000000000004	74.31	0.5555625
0.30000000000000004	75.99	0.6211736111111111
0.30000000000000004	76.92	0.10528472222222222
0.30000000000000004	76.97	0.11222916666666667
0.30000000000000004	77.39	0.006944444444444447
0.30000000000000004	77.6	0.6232222222222222
0.30000000000000004	78.29	0.011166666666666668
0.30000000000000004	79.47	0.5469444444444445
0.30000000000000004	80.84	0.3486041666666667
0.30000000000000004	83.11	0.20770833333333336
0.30000000000000004	83.33	0.27486111111111117
0.30000000000000004	83.99	0.2682986111111111
0.30000000000000004	84.09	0.354
0.30000000000000004	84.6	0.3267430555555556
0.30000000000000004	84.69	0.05872222222222223
0.30000000000000004	85.89	0.3649861111111112
0.30000000000000004	86.51	0.5494652777777779
0.30000000000000004	87.35	0.124875
0.30000000000000004	88.85	0.10286111111111111
0.30000000000000004	90.22	0.3249722222222223
0.30000000000000004	90.84	0.44121527777777775
0.30000000000000004	91.22	0.2038263888888889
0.30000000000000004	93.18	0.3048263888888889
0.30000000000000004	93.47	0.3815416666666667
0.30000000000000004	93.82	0.7627708333333333
0.30000000000000004	93.91	0.08102083333333335
0.30000000000000004	94.03	0.3407777777777778
0.30000000000000004	94.98	0.2063263888888889
0.30000000000000004	96.38	0.21677083333333338
0.30000000000000004	97.19	0.7579791666666666
0.30000000000000004	99.42	0.012423611111111114
0.30000000000000004	99.55	0.006944444444444447
0.30000000000000004	99.6	0.024125
0.30000000000000004	100.11	0.18164583333333337
0.30000000000000004	100.7	0.010909722222222223
0.30000000000000004	101.75	0.09902083333333335
0.30000000000000004	102.67	0.45895833333333336
0.30000000000000004	102.94	0.058069444444444444
0.30000000000000004	103.88	0.006944444444444447
0.30000000000000004	104.87	0.3441111111111111
0.30000000000000004	104.93	0.2984097222222223
0.30000000000000004	106.7	0.2121805555555556
0.30000000000000004	106.74	0.006944444444444447
0.30000000000000004	107.71	0.571625
0.30000000000000004	108.36	0.3225347222222223
0.30000000000000004	110.88	0.09375694444444446
0.30000000000000004	111.93	0.006944444444444447
0.30000000000000004	112.1	0.006944444444444447
0.30000000000000004	112.31	0.3202986111111112
0.30000000000000004	113.16	0.02838888888888889
0.30000000000000004	113.49	0.00891666666666667
0.30000000000000004	115.09	0.006944444444444447
0.30000000000000004	115.5	0.19288194444444448
0.30000000000000004	115.76	0.0397013888888889
0.30000000000000004	116.22	0.08011111111111112
0.30000000000000004	116.38	0.06263194444444445
0.30000000000000004	117.0	0.006944444444444447
0.30000000000000004	117.54	0.010611111111111115
0.30000000000000004	118.42	0.008930555555555558
0.30000000000000004	119.66	0.006944444444444447
0.30000000000000004	120.16	0.006944444444444447
0.30000000000000004	122.43	0.006944444444444447
0.30000000000000004	122.59	0.006944444444444447
0.30000000000000004	122.79	0.3095069444444445
0.30000000000000004	122.94	0.006944444444444447
0.30000000000000004	123.37	0.006944444444444447
0.30000000000000004	123.83	0.010979166666666668
0.30000000000000004	123.89	0.006944444444444447
0.30000000000000004	124.26	0.006944444444444447
0.30000000000000004	125.73	0.006944444444444447
0.30000000000000004	125.93	0.006944444444444447
0.30000000000000004	127.36	0.006944444444444447
0.30000000000000004	129.9	0.006944444444444447
0.30000000000000004	130.04	0.21927083333333336
0.30000000000000004	135.54	0.006944444444444447
0.5	1.54	0.9991111111111111
0.5	2.41	0.9992013888888889
0.5	4.8	0.9992847222222222
0.5	5.16	0.9991597222222222
0.5	5.45	0.9992916666666666
0.5	6.19	0.9990763888888889
0.5	7.0	0.9992777777777777
0.5	9.97	0.9990625
0.5	10.84	0.9991805555555555
0.5	11.66	0.9991388888888889
0.5	11.85	0.9993888888888889
0.5	13.94	0.9992986111111111
0.5	14.01	0.9993402777777778
0.5	15.65	0.9994097222222221
0.5	17.39	0.9993680555555554
0.5	17.74	0.9991041666666668
0.5	18.46	0.9992291666666666
0.5	18.69	0.9992152777777779
0.5	20.44	0.9993333333333333
0.5	23.18	0.9991944444444444
0.5	25.01	0.9991597222222222
0.5	25.21	0.9993541666666667
0.5	27.27	0.9992222222222221
0.5	28.0	0.9990902777777777
0.5	29.17	0.999263888888889
0.5	29.69	0.985013888888889
0.5	32.1	0.9993055555555556
0.5	33.77	0.9973333333333333
0.5	35.45	0.99925
0.5	35.83	0.998451388888889
0.5	37.48	0.9992083333333333
0.5	37.78	0.9974791666666667
0.5	40.18	0.9992361111111111
0.5	41.6	0.98275
0.5	42.05	0.9926111111111111
0.5	43.05	0.9991944444444445
0.5	45.07	0.9964097222222221
0.5	45.41	0.9992430555555555
0.5	46.0	0.9743541666666666
0.5	46.1	0.9993402777777778
0.5	46.53	0.9983402777777778
0.5	47.59	0.9825
0.5	47.71	0.4839444444444445
0.5	48.11	0.9793611111111111
0.5	48.68	0.7950763888888889
0.5	50.83	0.9849375
0.5	51.36	0.9771875
0.5	51.57	0.9974444444444444
0.5	53.53	0.983111111111111
0.5	54.79	0.9266805555555555
0.5	55.13	0.9339305555555556
0.5	56.23	0.9859513888888889
0.5	56.37	0.8858125
0.5	58.48	0.9332013888888889
0.5	59.19	0.939875
0.5	59.2	0.9454652777777777
0.5	60.87	0.9992916666666666
0.5	63.54	0.7495625
0.5	63.91	0.9957083333333334
0.5	65.01	0.9497569444444444
0.5	67.84	0.9642708333333333
0.5	69.04	0.8232986111111112
0.5	69.26	0.9744236111111111
0.5	71.29	0.9203611111111111
0.5	71.68	0.935423611111111
0.5	72.35	0.42176388888888894
0.5	73.26	0.9009444444444444
0.5	74.21	0.9813055555555555
0.5	74.3	0.8432152777777778
0.5	74.31	0.9128125
0.5	75.99	0.9047916666666667
0.5	76.92	0.43955555555555553
0.5	76.97	0.35209027777777785
0.5	77.39	0.006944444444444447
0.5	77.6	0.9513680555555555
0.5	78.29	0.013930555555555557
0.5	79.47	0.8693402777777778
0.5	80.84	0.7522083333333334
0.5	83.11	0.5002013888888889
0.5	83.33	0.6673611111111111
0.5	83.99	0.5886875
0.5	84.09	0.7624097222222221
0.5	84.6	0.7648055555555556
0.5	84.69	0.25769444444444445
0.5	85.89	0.766875
0.5	86.51	0.9029166666666667
0.5	87.35	0.43490972222222224
0.5	88.85	0.35861805555555565
0.5	90.22	0.7968541666666668
0.5	90.84	0.8317013888888889
0.5	91.22	0.5261944444444444
0.5	93.18	0.5089513888888889
0.5	93.47	0.7243125000000001
0.5	93.82	0.960861111111111
0.5	93.91	0.23716666666666672
0.5	94.03	0.8291111111111111
0.5	94.98	0.5296666666666667
0.5	96.38	0.47703472222222226
0.5	97.19	0.9654583333333333
0.5	99.42	0.015645833333333335
0.5	99.55	0.006944444444444447
0.5	99.6	0.11097916666666668
0.5	100.11	0.4515833333333334
0.5	100.7	0.013701388888888891
0.5	101.75	0.29972916666666677
0.5	102.67	0.8599305555555555
0.5	102.94	0.22570833333333337
0.5	103.88	0.006944444444444447
0.5	104.87	0.6858402777777778
0.5	104.93	0.49018750000000005
0.5	106.7	0.4817847222222223
0.5	106.74	0.006944444444444447
0.5	107.71	0.9036458333333333
0.5	108.36	0.6985
0.5	110.88	0.3845277777777778
0.5	111.93	0.006944444444444447
0.5	112.1	0.006944444444444447
0.5	112.31	0.5559027777777777
0.5	113.16	0.17384027777777783
0.5	113.49	0.010486111111111114
0.5	115.09	0.006944444444444447
0.5	115.5	0.4766388888888889
0.5	115.76	0.19793750000000004
0.5	116.22	0.27165277777777785
0.5	116.38	0.29329166666666673
0.5	117.0	0.006944444444444447
0.5	117.54	0.012215277777777781
0.5	118.42	0.010326388888888894
0.5	119.66	0.006944444444444447
0.5	120.16	0.006944444444444447
0.5	122.43	0.006944444444444447
0.5	122.59	0.006944444444444447
0.5	122.79	0.49816666666666676
0.5	122.94	0.006944444444444447
0.5	123.37	0.006944444444444447
0.5	123.83	0.013798611111111114
0.5	123.89	0.006944444444444447
0.5	124.26	0.006944444444444447
0.5	125.73	0.006944444444444447
0.5	125.93	0.006944444444444447
0.5	127.36	0.006944444444444447
0.5	129.9	0.006944444444444447
0.5	130.04	0.4983819444444445
0.5	135.54	0.006944444444444447
0.7000000000000001	1.54	0.9999930555555555
0.7000000000000001	2.41	0.9999513888888889
0.7000000000000001	4.8	0.9999583333333333
0.7000000000000001	5.16	0.9999652777777777
0.7000000000000001	5.45	0.9999722222222222
0.7000000000000001	6.19	0.9999305555555555
0.7000000000000001	7.0	0.9999652777777779
0.7000000000000001	9.97	0.9999375
0.7000000000000001	10.84	0.9999513888888889
0.7000000000000001	11.66	0.9999583333333333
0.7000000000000001	11.85	0.9999652777777777
0.7000000000000001	13.94	0.9999722222222222
0.7000000000000001	14.01	0.9999930555555555
0.7000000000000001	15.65	0.9999722222222222
0.7000000000000001	17.39	0.9999791666666666
0.7000000000000001	17.74	0.9999930555555555
0.7000000000000001	18.46	0.9999444444444445
0.7000000000000001	18.69	0.9999722222222222
0.7000000000000001	20.44	0.9999861111111111
0.7000000000000001	23.18	0.9999513888888889
0.7000000000000001	25.01	0.9999791666666666
0.7000000000000001	25.21	0.9999375
0.7000000000000001	27.27	0.9999513888888889
0.7000000000000001	28.0	0.9999375
0.7000000000000001	29.17	0.9999513888888889
0.7000000000000001	29.69	0.9999375
0.7000000000000001	32.1	0.9999861111111111
0.7000000000000001	33.77	0.9999583333333333
0.7000000000000001	35.45	0.9999722222222222
0.7000000000000001	35.83	0.9999583333333333
0.7000000000000001	37.48	0.9999236111111112
0.7000000000000001	37.78	0.9999444444444444
0.7000000000000001	40.18	0.9999722222222222
0.7000000000000001	41.6	0.9999583333333333
0.7000000000000001	42.05	0.9999375
0.7000000000000001	43.05	0.9999583333333334
0.7000000000000001	45.07	0.9999513888888889
0.7000000000000001	45.41	0.9999861111111111
0.7000000000000001	46.0	0.9980625
0.7000000000000001	46.1	0.9999722222222222
0.7000000000000001	46.53	0.9999375
0.7000000000000001	47.59	0.9999722222222222
0.7000000000000001	47.71	0.7231527777777779
0.7000000000000001	48.11	0.9999791666666666
0.7000000000000001	48.68	0.9580694444444444
0.7000000000000001	50.83	0.9999513888888889
0.7000000000000001	51.36	0.9989583333333333
0.7000000000000001	51.57	0.9999513888888889
0.7000000000000001	53.53	0.9999791666666666
0.7000000000000001	54.79	0.9940208333333332
0.7000000000000001	55.13	0.9910763888888888
0.7000000000000001	56.23	0.9990208333333334
0.7000000000000001	56.37	0.9816875
0.7000000000000001	58.48	0.9950694444444445
0.7000000000000001	59.19	0.9981041666666667
0.7000000000000001	59.2	0.9970486111111111
0.7000000000000001	60.87	0.9999722222222222
0.7000000000000001	63.54	0.9678263888888889
0.7000000000000001	63.91	0.9999791666666666
0.7000000000000001	65.01	0.9999652777777779
0.7000000000000001	67.84	0.9990069444444445
0.7000000000000001	69.04	0.9577013888888889
0.7000000000000001	69.26	0.9999652777777777
0.7000000000000001	71.29	0.9990277777777777
0.7000000000000001	71.68	0.9980486111111111
0.7000000000000001	72.35	0.6755833333333335
0.7000000000000001	73.26	0.9885416666666667
0.7000000000000001	74.21	0.9999791666666666
0.7000000000000001	74.3	0.9683263888888889
0.7000000000000001	74.31	0.9913611111111111
0.7000000000000001	75.99	0.9903055555555556
0.7000000000000001	76.92	0.7706458333333334
0.7000000000000001	76.97	0.651701388888889
0.7000000000000001	77.39	0.006944444444444447
0.7000000000000001	77.6	0.9999722222222222
0.7000000000000001	78.29	0.016555555555555556
0.7000000000000001	79.47	0.9795694444444444
0.7000000000000001	80.84	0.9436458333333333
0.7000000000000001	83.11	0.7155208333333334
0.7000000000000001	83.33	0.8905833333333334
0.7000000000000001	83.99	0.8895138888888889
0.7000000000000001	84.09	0.9407847222222222
0.7000000000000001	84.6	0.9651944444444444
0.7000000000000001	84.69	0.5059861111111111
0.7000000000000001	85.89	0.9519375
0.7000000000000001	86.51	0.9921458333333333
0.7000000000000001	87.35	0.7081041666666666
0.7000000000000001	88.85	0.6181597222222223
0.7000000000000001	90.22	0.9845069444444444
0.7000000000000001	90.84	0.9828333333333332
0.7000000000000001	91.22	0.8216666666666667
0.7000000000000001	93.18	0.7024444444444445
0.7000000000000001	93.47	0.89875
0.7000000000000001	93.82	0.9960069444444445
0.7000000000000001	93.91	0.5118055555555556
0.7000000000000001	94.03	0.977638888888889
0.7000000000000001	94.98	0.8478680555555556
0.7000000000000001	96.38	0.7080208333333333
0.7000000000000001	97.19	0.9970972222222222
0.7000000000000001	99.42	0.018166666666666664
0.7000000000000001	99.55	0.006944444444444447
0.7000000000000001	99.6	0.3299513888888889
0.7000000000000001	100.11	0.7154722222222223
0.7000000000000001	100.7	0.0166875
0.7000000000000001	101.75	0.5249375
0.7000000000000001	102.67	0.9842708333333333
0.7000000000000001	102.94	0.4837777777777778
0.7000000000000001	103.88	0.006944444444444447
0.7000000000000001	104.87	0.9317569444444445
0.7000000000000001	104.93	0.6653055555555557
0.7000000000000001	106.7	0.6702986111111112
0.7000000000000001	106.74	0.006944444444444447
0.7000000000000001	107.71	0.9970138888888889
0.7000000000000001	108.36	0.9167083333333332
0.7000000000000001	110.88	0.6760902777777779
0.7000000000000001	111.93	0.006944444444444447
0.7000000000000001	112.1	0.006944444444444447
0.7000000000000001	112.31	0.813138888888889
0.7000000000000001	113.16	0.42715972222222226
0.7000000000000001	113.49	0.01179166666666667
0.7000000000000001	115.09	0.006944444444444447
0.7000000000000001	115.5	0.7289305555555556
0.7000000000000001	115.76	0.46222916666666675
0.7000000000000001	116.22	0.5117152777777778
0.7000000000000001	116.38	0.5872430555555556
0.7000000000000001	117.0	0.006944444444444447
0.7000000000000001	117.54	0.013201388888888893
0.7000000000000001	118.42	0.01190277777777778
0.7000000000000001	119.66	0.006944444444444447
0.7000000000000001	120.16	0.006944444444444447
0.7000000000000001	122.43	0.006944444444444447
0.7000000000000001	122.59	0.006944444444444447
0.7000000000000001	122.79	0.7298611111111111
0.7000000000000001	122.94	0.006944444444444447
0.7000000000000001	123.37	0.006944444444444447
0.7000000000000001	123.83	0.016833333333333336
0.7000000000000001	123.89	0.006944444444444447
0.7000000000000001	124.26	0.006944444444444447
0.7000000000000001	125.73	0.006944444444444447
0.7000000000000001	125.93	0.006944444444444447
0.7000000000000001	127.36	0.006944444444444447
0.7000000000000001	129.9	0.006944444444444447
0.7000000000000001	130.04	0.6861458333333333
0.7000000000000001	135.54	0.006944444444444447
0.9	1.54	1.0
0.9	2.41	1.0
0.9	4.8	1.0
0.9	5.16	1.0
0.9	5.45	1.0
0.9	6.19	1.0
0.9	7.0	1.0
0.9	9.97	1.0
0.9	10.84	1.0
0.9	11.66	1.0
0.9	11.85	1.0
0.9	13.94	1.0
0.9	14.01	1.0
0.9	15.65	1.0
0.9	17.39	1.0
0.9	17.74	1.0
0.9	18.46	1.0
0.9	18.69	1.0
0.9	20.44	1.0
0.9	23.18	1.0
0.9	25.01	1.0
0.9	25.21	1.0
0.9	27.27	0.9999930555555555
0.9	28.0	1.0
0.9	29.17	1.0
0.9	29.69	1.0
0.9	32.1	1.0
0.9	33.77	1.0
0.9	35.45	1.0
0.9	35.83	1.0
0.9	37.48	1.0
0.9	37.78	1.0
0.9	40.18	1.0
0.9	41.6	1.0
0.9	42.05	1.0
0.9	43.05	1.0
0.9	45.07	1.0
0.9	45.41	1.0
0.9	46.0	1.0
0.9	46.1	1.0
0.9	46.53	1.0
0.9	47.59	1.0
0.9	47.71	0.9209444444444445
0.9	48.11	1.0
0.9	48.68	0.9961458333333334
0.9	50.83	1.0
0.9	51.36	1.0
0.9	51.57	1.0
0.9	53.53	1.0
0.9	54.79	1.0
0.9	55.13	1.0
0.9	56.23	1.0
0.9	56.37	0.9980902777777777
0.9	58.48	1.0
0.9	59.19	1.0
0.9	59.2	1.0
0.9	60.87	1.0
0.9	63.54	1.0
0.9	63.91	1.0
0.9	65.01	1.0
0.9	67.84	1.0
0.9	69.04	0.9990138888888889
0.9	69.26	1.0
0.9	71.29	1.0
0.9	71.68	1.0
0.9	72.35	0.8944097222222223
0.9	73.26	0.9999930555555555
0.9	74.21	1.0
0.9	74.3	0.9980277777777778
0.9	74.31	1.0
0.9	75.99	1.0
0.9	76.92	0.9694722222222222
0.9	76.97	0.8957638888888889
0.9	77.39	0.006944444444444447
0.9	77.6	1.0
0.9	78.29	0.01944444444444444
0.9	79.47	1.0
0.9	80.84	0.9980555555555556
0.9	83.11	0.8963680555555557
0.9	83.33	0.9950694444444443
0.9	83.99	0.9970763888888889
0.9	84.09	0.9990069444444445
0.9	84.6	1.0
0.9	84.69	0.8158125
0.9	85.89	0.9990277777777778
0.9	86.51	1.0
0.9	87.35	0.9027777777777778
0.9	88.85	0.8767083333333334
0.9	90.22	0.9990625
0.9	90.84	1.0
0.9	91.22	0.9803125
0.9	93.18	0.894361111111111
0.9	93.47	0.9890763888888889
0.9	93.82	1.0
0.9	93.91	0.8217708333333333
0.9	94.03	1.0
0.9	94.98	0.9866666666666667
0.9	96.38	0.9086388888888889
0.9	97.19	1.0
0.9	99.42	0.020006944444444442
0.9	99.55	0.006944444444444447
0.9	99.6	0.7451527777777778
0.9	100.11	0.9023333333333333
0.9	100.7	0.01947222222222222
0.9	101.75	0.8838263888888889
0.9	102.67	1.0
0.9	102.94	0.8062152777777778
0.9	103.88	0.006944444444444447
0.9	104.87	0.9961666666666668
0.9	104.93	0.8947361111111111
0.9	106.7	0.9066527777777779
0.9	106.74	0.006944444444444447
0.9	107.71	1.0
0.9	108.36	0.9851041666666668
0.9	110.88	0.9027152777777778
0.9	111.93	0.006944444444444447
0.9	112.1	0.006944444444444447
0.9	112.31	0.9649791666666667
0.9	113.16	0.8018680555555556
0.9	113.49	0.013333333333333338
0.9	115.09	0.006944444444444447
0.9	115.5	0.8977152777777778
0.9	115.76	0.8219305555555555
0.9	116.22	0.7969930555555557
0.9	116.38	0.8897152777777777
0.9	117.0	0.006944444444444447
0.9	117.54	0.013840277777777783
0.9	118.42	0.01325694444444445
0.9	119.66	0.006944444444444447
0.9	120.16	0.006944444444444447
0.9	122.43	0.006944444444444447
0.9	122.59	0.006944444444444447
0.9	122.79	0.8967222222222223
0.9	122.94	0.006944444444444447
0.9	123.37	0.006944444444444447
0.9	123.83	0.01947916666666667
0.9	123.89	0.006944444444444447
0.9	124.26	0.006944444444444447
0.9	125.73	0.006944444444444447
0.9	125.93	0.006944444444444447
0.9	127.36	0.006944444444444447
0.9	129.9	0.006944444444444447
0.9	130.04	0.910625
0.9	135.54	0.006944444444444447
